,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,47,8,5,4,4,3,1,2,26,3
car,2,68,0,2,2,1,3,0,5,6
bird,11,1,36,4,17,12,13,0,6,0
cat,3,2,4,44,9,15,18,4,3,1
deer,6,1,3,16,37,6,14,5,1,1
dog,1,0,6,18,3,44,9,5,0,0
frog,0,0,3,7,6,4,91,0,0,1
horse,3,0,2,6,8,15,4,60,2,2
ship,14,6,0,2,1,0,0,1,78,4
truck,4,16,0,5,0,1,5,4,15,59
