,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,0,15,4,1,9,2,5,3,46,18
car,0,15,1,2,2,3,2,2,27,35
bird,0,3,8,7,40,10,7,7,13,5
cat,0,3,4,9,41,14,13,6,0,13
deer,0,2,2,6,58,2,2,4,9,5
dog,0,1,6,13,28,13,8,7,1,9
frog,0,2,4,14,59,4,18,4,0,7
horse,0,2,2,5,23,8,6,35,6,15
ship,0,14,3,2,4,3,1,4,54,21
truck,0,26,3,5,2,4,4,1,14,50
