,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,70,2,5,2,2,1,2,1,13,5
car,2,74,0,0,1,2,1,0,3,6
bird,11,0,50,14,10,7,3,1,4,0
cat,7,1,8,46,8,18,6,3,4,2
deer,4,1,11,5,44,9,5,6,5,0
dog,0,0,8,21,4,44,1,7,0,1
frog,2,0,8,6,3,7,84,0,2,0
horse,3,1,2,7,9,8,1,69,2,0
ship,9,7,1,1,0,0,1,0,86,1
truck,6,18,2,2,0,1,4,2,7,67
