,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,61,3,6,2,5,3,4,1,15,3
car,4,67,1,1,0,2,2,0,5,7
bird,7,2,58,5,6,11,5,3,3,0
cat,2,3,12,41,11,17,8,6,3,0
deer,4,0,11,9,38,7,12,6,2,1
dog,0,1,10,11,2,48,8,5,1,0
frog,0,1,7,5,5,2,91,0,1,0
horse,2,1,3,7,7,8,4,69,1,0
ship,13,5,2,2,0,0,1,0,82,1
truck,5,15,2,0,0,4,2,3,11,67
