,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,57,0,11,0,4,4,4,2,14,7
car,1,65,1,0,2,1,2,2,4,11
bird,7,0,47,8,13,8,7,3,4,3
cat,1,1,10,37,14,19,10,10,0,1
deer,4,0,18,6,38,5,7,7,4,1
dog,0,1,11,18,5,36,4,11,0,0
frog,1,2,6,12,13,6,71,0,1,0
horse,3,1,6,9,7,6,3,62,3,2
ship,17,7,5,3,0,1,2,0,66,5
truck,5,13,1,5,0,1,2,2,9,71
