,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,57,2,9,4,1,3,2,3,14,8
car,4,56,1,1,1,2,1,3,2,18
bird,8,1,50,6,8,7,8,7,3,2
cat,3,1,7,50,4,17,7,10,2,2
deer,4,0,8,8,44,6,4,10,3,3
dog,0,0,11,12,3,47,1,12,0,0
frog,0,0,2,13,2,4,84,5,0,2
horse,1,0,1,5,3,7,2,83,0,0
ship,12,3,2,4,0,1,1,1,79,3
truck,4,8,1,4,1,2,1,4,7,77
