,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,78,2,6,1,2,1,2,2,7,2
car,4,69,3,0,0,0,0,0,4,9
bird,9,3,49,8,10,6,9,2,3,1
cat,3,0,11,43,3,23,13,2,2,3
deer,7,0,8,7,47,4,9,5,1,2
dog,1,0,7,18,7,43,5,4,1,0
frog,0,1,3,4,3,8,90,0,0,3
horse,4,1,2,8,12,12,2,61,0,0
ship,11,7,0,1,1,0,0,0,86,0
truck,9,9,2,1,0,1,1,1,5,80
