,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,65,4,5,2,3,1,3,3,13,4
car,5,61,1,0,1,1,1,0,3,16
bird,11,0,59,11,6,4,7,0,1,1
cat,4,2,4,47,9,21,11,1,2,2
deer,6,0,9,7,48,6,10,3,0,1
dog,0,1,9,22,5,37,3,7,0,2
frog,0,1,7,4,4,3,91,0,1,1
horse,5,0,3,8,6,7,1,68,1,3
ship,9,3,1,4,4,1,3,0,80,1
truck,3,10,6,5,1,0,1,2,8,73
