,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,72,1,4,3,7,2,3,0,8,3
car,11,54,4,2,1,1,0,2,3,11
bird,8,1,57,10,8,7,4,3,2,0
cat,4,1,10,48,10,19,4,3,0,4
deer,4,0,12,1,47,7,4,12,2,1
dog,1,0,14,15,2,38,2,12,0,2
frog,2,2,5,14,11,6,70,0,1,1
horse,4,1,0,3,5,3,0,85,0,1
ship,20,3,1,3,3,2,0,0,70,4
truck,13,10,1,3,2,1,0,3,3,73
