,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,63,3,1,1,3,0,5,5,17,5
car,1,75,0,0,1,0,1,2,3,6
bird,4,2,61,1,11,10,6,2,2,1
cat,2,4,4,27,12,26,12,9,3,4
deer,2,0,9,2,56,6,7,6,0,2
dog,0,0,7,4,4,59,3,8,0,1
frog,0,1,4,7,3,5,90,1,0,1
horse,1,0,1,3,8,14,2,71,1,1
ship,8,9,0,0,1,1,1,2,80,4
truck,1,12,1,1,0,3,0,2,6,83
