,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,66,0,4,4,3,0,0,4,19,3
car,3,54,0,1,0,1,1,0,8,21
bird,11,1,44,11,12,6,6,4,3,2
cat,4,1,7,53,8,13,5,2,5,5
deer,5,0,6,8,57,1,6,5,0,2
dog,0,0,6,25,6,39,1,7,0,2
frog,0,2,5,11,5,3,83,0,1,2
horse,2,0,1,9,3,7,3,74,1,2
ship,13,2,0,3,2,0,0,0,83,3
truck,2,3,3,2,1,0,1,1,7,89
