,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,70,3,1,5,4,2,2,2,12,2
car,4,72,0,0,0,1,1,0,2,9
bird,14,0,37,11,17,4,10,3,3,1
cat,2,2,8,42,8,14,16,7,1,3
deer,6,1,5,6,50,0,8,12,1,1
dog,0,0,0,23,9,38,6,9,0,1
frog,0,2,2,4,4,5,93,1,1,0
horse,3,1,0,3,6,5,1,82,0,1
ship,13,3,0,1,2,1,1,1,80,4
truck,6,16,1,2,1,2,4,3,7,67
