,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,66,4,4,1,0,3,1,3,17,4
car,4,74,0,1,0,0,1,0,2,7
bird,7,2,62,4,3,6,10,2,2,2
cat,3,3,11,45,6,12,11,7,2,3
deer,4,0,14,10,32,4,12,8,5,1
dog,1,0,11,15,4,39,3,11,1,1
frog,1,3,6,3,3,2,90,2,2,0
horse,3,1,5,2,3,8,0,77,1,2
ship,9,9,0,1,1,0,1,0,83,2
truck,7,12,1,3,0,1,2,2,7,74
