,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,68,0,4,3,3,1,1,1,20,2
car,3,73,0,1,1,1,0,0,5,5
bird,11,0,41,17,7,15,3,2,3,1
cat,4,2,5,44,10,20,5,5,4,4
deer,4,0,9,8,48,7,2,7,3,2
dog,1,1,6,19,7,46,1,5,0,0
frog,0,0,5,13,6,10,75,0,1,2
horse,2,0,3,4,7,9,3,72,1,1
ship,6,4,1,2,0,1,1,0,88,3
truck,6,10,1,2,3,3,0,2,17,65
