,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,71,3,0,2,1,2,2,1,18,3
car,8,63,2,2,0,0,0,0,6,8
bird,12,2,45,14,11,12,2,0,2,0
cat,4,3,6,60,7,14,2,3,3,1
deer,6,2,7,14,44,7,2,5,0,3
dog,0,0,7,18,3,46,4,5,2,1
frog,3,2,4,12,6,3,79,0,0,3
horse,3,2,2,8,6,7,1,70,1,2
ship,12,2,1,4,0,0,0,0,83,4
truck,11,15,2,3,0,0,0,6,8,64
