,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,71,3,1,2,3,2,1,4,9,7
car,5,60,1,1,0,0,1,1,7,13
bird,10,0,41,10,16,7,7,5,2,2
cat,3,2,5,58,10,11,4,6,0,4
deer,3,1,10,6,44,2,3,17,3,1
dog,0,0,2,23,9,35,1,15,0,1
frog,0,1,5,13,7,3,78,1,1,3
horse,2,0,0,5,7,5,0,82,0,1
ship,16,1,0,0,3,1,1,1,78,5
truck,4,8,1,2,0,0,1,5,8,80
