,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,55,4,4,6,6,5,4,3,11,5
car,4,58,1,0,2,3,2,0,3,16
bird,7,1,44,5,10,19,7,5,1,1
cat,5,1,11,27,7,34,7,8,0,3
deer,4,0,11,7,46,11,1,8,1,1
dog,0,1,5,13,5,47,2,13,0,0
frog,0,1,7,3,15,5,75,2,3,1
horse,1,0,3,2,9,10,1,72,1,3
ship,13,5,3,7,1,4,2,0,66,5
truck,7,13,1,6,0,5,2,6,7,62
