,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,11,31,1,3,0,6,4,5,42,0
car,0,72,2,3,0,1,2,3,6,0
bird,7,10,2,18,0,30,18,8,7,0
cat,4,10,2,18,0,43,17,7,2,0
deer,6,10,0,7,0,21,38,5,3,0
dog,2,4,1,13,1,47,9,8,1,0
frog,0,2,2,17,0,14,65,11,1,0
horse,2,10,0,14,0,33,13,29,1,0
ship,4,31,0,4,0,4,0,0,63,0
truck,3,71,0,2,0,5,3,8,17,0
