,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,54,2,8,4,5,5,1,1,12,11
car,0,61,0,1,0,3,2,1,5,16
bird,7,2,55,7,6,13,2,4,3,1
cat,4,2,10,41,4,22,5,8,1,6
deer,2,1,18,3,40,10,3,11,1,1
dog,0,0,8,21,5,42,1,9,0,0
frog,0,1,15,5,4,11,72,2,1,1
horse,2,0,1,8,2,8,0,79,1,1
ship,10,6,2,0,1,2,0,0,74,11
truck,4,12,0,2,0,1,1,1,6,82
