,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,64,4,3,4,2,2,3,2,15,4
car,0,74,0,0,2,0,0,1,3,9
bird,12,0,45,9,12,5,12,2,1,2
cat,1,4,8,50,14,12,6,5,2,1
deer,6,0,12,8,53,3,5,2,1,0
dog,3,0,6,18,4,45,1,9,0,0
frog,2,1,6,7,9,3,81,2,0,1
horse,2,2,9,6,12,11,0,56,3,1
ship,11,8,0,0,3,1,0,0,81,2
truck,1,9,0,2,1,1,0,2,11,82
