,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,68,1,1,2,2,1,3,4,17,4
car,4,60,1,1,0,0,1,1,4,17
bird,9,0,37,8,15,11,6,7,4,3
cat,5,2,8,34,6,25,8,9,5,1
deer,7,1,6,4,46,5,6,12,2,1
dog,1,1,2,14,5,41,6,14,1,1
frog,0,2,5,5,10,1,84,3,1,1
horse,1,0,0,4,8,5,1,80,0,3
ship,18,5,0,0,1,0,0,1,78,3
truck,4,13,0,0,1,2,1,2,6,80
