,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,68,6,2,3,2,0,0,2,14,6
car,0,74,0,0,1,0,0,0,4,10
bird,9,2,45,10,10,7,9,5,2,1
cat,6,3,4,42,8,22,9,3,1,5
deer,3,2,8,7,45,8,3,10,1,3
dog,0,1,3,20,8,42,4,4,1,3
frog,2,1,4,6,8,4,84,0,2,1
horse,1,1,2,5,6,7,1,75,0,4
ship,11,4,0,3,2,0,0,0,81,5
truck,3,12,0,1,0,0,1,2,8,82
