,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,80,1,5,1,0,2,4,0,7,3
car,4,70,0,0,0,0,1,0,5,9
bird,8,0,51,6,11,10,9,2,2,1
cat,4,2,7,32,6,23,17,4,2,6
deer,5,0,10,5,45,6,10,4,2,3
dog,0,0,9,11,4,52,6,3,0,1
frog,0,4,6,3,5,2,91,0,0,1
horse,2,0,5,3,8,8,4,69,1,2
ship,16,5,2,1,0,1,1,0,79,1
truck,5,9,1,1,0,1,0,0,5,87
