,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,61,1,8,4,5,1,7,0,14,2
car,4,67,0,1,2,0,0,1,5,9
bird,8,2,51,4,15,7,7,1,3,2
cat,3,0,6,34,13,20,13,6,4,4
deer,5,0,10,5,51,2,7,8,2,0
dog,3,0,4,12,4,44,4,12,1,2
frog,0,0,4,2,12,3,88,0,2,1
horse,5,2,2,4,7,11,4,65,1,1
ship,13,3,2,2,3,1,2,0,78,2
truck,6,13,3,2,2,2,4,5,9,63
