,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,57,2,6,2,2,3,4,3,20,4
car,4,69,1,1,0,0,1,0,5,8
bird,6,4,52,8,8,5,10,4,3,0
cat,3,2,6,32,11,21,18,4,3,3
deer,7,1,8,9,40,4,10,10,1,0
dog,1,2,4,22,6,33,8,10,0,0
frog,1,0,7,6,6,2,86,2,0,2
horse,3,0,0,11,6,9,2,69,0,2
ship,8,6,4,3,1,0,2,0,80,2
truck,8,17,1,0,0,4,1,3,8,67
