,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,64,2,0,4,3,5,3,0,14,8
car,4,69,2,0,1,1,1,0,3,8
bird,13,0,50,3,13,8,8,3,1,1
cat,0,1,14,34,9,25,7,7,5,1
deer,2,0,12,4,47,7,8,9,0,1
dog,0,1,9,8,2,59,2,4,0,1
frog,1,2,5,5,6,7,81,2,1,2
horse,0,2,4,5,8,6,2,73,1,1
ship,13,4,2,1,1,1,1,0,77,6
truck,4,16,3,0,0,2,3,3,2,76
