,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,47,5,7,9,1,3,2,0,24,5
car,3,57,1,1,1,4,0,0,7,15
bird,5,0,52,6,5,22,3,2,4,1
cat,2,2,9,35,6,28,7,8,3,3
deer,6,0,12,11,33,9,8,8,1,2
dog,0,0,8,9,3,59,3,4,0,0
frog,0,3,6,8,5,7,78,0,0,5
horse,1,1,6,11,5,14,1,59,1,3
ship,11,7,1,7,0,0,1,0,69,10
truck,2,15,1,3,0,1,1,1,7,78
