,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,50,4,8,2,2,0,3,4,14,16
car,4,64,1,1,0,1,0,0,3,15
bird,6,1,29,14,14,12,11,6,4,3
cat,0,0,12,35,8,15,15,6,0,12
deer,4,1,13,11,34,5,10,9,1,2
dog,0,1,3,23,3,33,5,17,0,1
frog,2,1,5,13,7,4,70,6,2,2
horse,1,0,2,3,4,7,4,75,2,4
ship,10,5,1,5,1,1,1,1,76,5
truck,0,12,0,3,0,1,1,2,6,84
