,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,57,4,4,3,6,2,3,5,12,7
car,4,65,0,0,2,3,1,2,4,8
bird,8,1,37,19,10,14,8,0,3,0
cat,2,0,6,50,6,21,12,3,2,1
deer,2,1,8,8,55,7,6,1,1,1
dog,0,0,3,14,3,60,3,3,0,0
frog,0,0,2,9,4,9,86,0,1,1
horse,0,1,2,11,13,10,1,63,1,0
ship,13,4,1,3,3,1,1,0,77,3
truck,4,6,0,4,1,1,3,0,13,77
