,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,52,4,6,6,2,2,2,1,24,4
car,3,56,0,1,1,1,1,1,11,14
bird,5,3,44,12,15,8,9,1,2,1
cat,5,2,6,37,9,19,13,4,5,3
deer,3,0,6,9,48,9,7,6,0,2
dog,3,0,10,14,3,44,6,4,1,1
frog,2,1,8,6,6,3,85,0,0,1
horse,2,2,1,2,20,13,1,57,1,3
ship,14,5,2,4,2,1,2,0,73,3
truck,5,9,4,5,4,1,2,0,11,68
