,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,48,6,4,3,5,0,3,4,25,5
car,4,61,0,0,0,0,2,1,5,16
bird,8,1,34,14,21,7,5,5,4,1
cat,5,0,1,46,14,9,7,11,4,6
deer,4,0,3,6,46,5,6,15,1,4
dog,2,0,0,22,4,32,3,20,0,3
frog,0,0,1,10,7,7,83,2,0,2
horse,1,1,0,4,5,4,0,85,0,2
ship,6,5,1,2,1,0,1,3,84,3
truck,4,11,0,0,1,0,3,4,7,79
