,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,68,1,7,1,4,1,2,1,14,4
car,5,65,2,0,0,0,2,1,5,9
bird,14,4,36,6,8,14,10,5,2,1
cat,5,1,6,32,4,31,15,4,1,4
deer,5,0,5,8,36,9,16,8,1,2
dog,1,1,6,11,3,49,5,10,0,0
frog,1,0,4,6,2,4,91,2,0,2
horse,5,0,3,1,3,11,5,72,1,1
ship,16,3,2,2,0,0,0,1,76,6
truck,9,10,1,1,1,1,4,0,3,79
