,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,56,2,5,4,4,1,1,1,18,11
car,5,54,0,2,0,0,0,1,4,23
bird,9,2,52,10,13,5,2,2,2,3
cat,8,5,8,40,11,9,6,2,7,7
deer,9,0,10,10,48,1,3,5,3,1
dog,2,0,12,29,11,19,1,10,0,2
frog,1,1,7,18,9,0,68,1,0,7
horse,2,1,4,11,7,3,0,66,3,5
ship,18,3,0,1,0,0,0,0,76,8
truck,10,4,3,2,0,0,2,1,8,79
