,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,33,4,10,4,9,1,1,3,31,7
car,3,67,0,1,1,2,1,1,5,8
bird,7,1,40,8,11,8,14,5,5,1
cat,2,5,11,35,11,14,10,6,3,6
deer,3,1,12,8,34,6,15,7,1,3
dog,0,0,13,18,5,36,7,7,0,0
frog,0,0,2,5,6,5,91,2,1,0
horse,1,3,3,11,9,8,5,61,1,0
ship,8,4,3,4,1,1,2,1,78,4
truck,7,14,3,2,0,1,2,5,7,68
