,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,69,4,1,2,0,1,5,3,12,6
car,0,71,1,0,1,0,1,1,1,13
bird,7,1,48,4,10,12,9,4,1,4
cat,1,4,8,42,7,20,11,7,0,3
deer,1,1,10,5,53,4,6,5,3,2
dog,0,1,7,13,3,49,2,11,0,0
frog,1,1,3,2,3,3,97,0,0,2
horse,2,1,2,6,3,4,2,79,1,2
ship,13,10,2,2,1,0,1,0,73,4
truck,1,12,1,0,1,1,4,2,6,81
