,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,69,3,2,3,4,2,4,1,9,6
car,6,70,0,0,0,1,1,0,1,10
bird,10,3,46,8,10,10,6,3,2,2
cat,6,5,5,42,13,21,6,2,0,3
deer,5,0,10,7,48,5,4,8,1,2
dog,0,3,8,25,4,41,3,2,0,0
frog,1,2,4,14,5,3,80,2,1,0
horse,2,1,3,2,6,9,1,73,1,4
ship,17,3,2,2,0,0,1,0,72,9
truck,6,14,2,1,1,2,1,1,2,79
