,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,67,2,2,2,3,2,2,2,16,5
car,1,63,0,3,0,2,1,0,9,10
bird,8,2,42,4,16,8,8,7,3,2
cat,2,1,5,33,10,18,6,18,5,5
deer,6,1,6,4,43,11,7,11,0,1
dog,0,1,3,12,5,49,3,11,0,2
frog,2,1,4,4,9,13,76,2,1,0
horse,1,1,0,1,5,7,1,81,2,3
ship,12,2,0,3,0,1,0,0,83,5
truck,6,13,0,1,2,2,1,3,10,71
