,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,49,9,6,1,3,5,1,0,20,9
car,0,67,0,0,0,0,2,0,2,18
bird,4,2,43,14,11,10,7,5,3,1
cat,3,1,9,49,3,19,5,5,3,6
deer,7,0,9,11,35,8,7,10,2,1
dog,2,1,6,17,2,45,2,10,0,1
frog,1,2,2,12,4,5,81,2,0,3
horse,0,2,0,13,4,8,0,71,2,2
ship,13,6,2,0,0,0,0,0,82,3
truck,1,10,2,2,0,1,1,2,4,86
