,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,62,0,8,3,5,2,5,3,12,3
car,6,62,1,0,1,0,2,1,3,13
bird,6,0,53,10,12,3,6,6,1,3
cat,2,1,12,47,5,13,10,8,1,4
deer,5,0,14,8,40,2,6,14,0,1
dog,0,1,5,33,5,31,2,8,0,1
frog,2,0,6,8,4,1,86,3,1,1
horse,1,0,3,9,7,3,1,76,0,2
ship,9,4,2,6,2,0,0,0,75,8
truck,0,5,1,0,0,2,0,2,6,93
