,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,58,0,5,2,9,2,4,2,12,9
car,6,63,1,1,1,2,0,1,2,12
bird,6,1,40,11,13,8,8,7,3,3
cat,4,1,6,51,11,13,9,5,1,2
deer,1,0,3,7,51,5,6,14,2,1
dog,1,1,5,23,7,27,4,15,1,2
frog,1,0,2,12,8,4,83,1,0,1
horse,1,1,2,5,7,6,0,77,1,2
ship,16,2,3,4,1,1,0,0,77,2
truck,6,5,1,4,0,0,2,3,4,84
