,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,55,2,7,7,4,0,3,0,18,7
car,1,68,1,1,0,1,1,0,2,14
bird,5,0,59,9,4,7,9,2,4,1
cat,3,1,8,57,5,17,3,4,2,3
deer,4,0,20,9,42,3,4,4,3,1
dog,1,0,9,26,4,36,2,7,0,1
frog,0,2,13,9,2,5,77,1,0,3
horse,2,1,3,7,9,6,2,70,0,2
ship,4,3,3,3,0,0,0,0,91,2
truck,1,9,1,3,0,1,0,3,11,80
