,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,63,4,7,1,4,4,5,1,9,5
car,2,65,0,1,0,0,6,1,4,10
bird,9,0,59,6,5,10,4,5,2,0
cat,3,1,5,44,5,17,13,10,2,3
deer,5,0,11,11,42,3,6,12,0,0
dog,0,0,5,15,2,45,6,10,1,2
frog,3,0,8,7,2,4,86,1,0,1
horse,4,2,1,2,2,10,1,78,0,2
ship,21,4,3,2,0,0,4,0,67,5
truck,3,10,2,3,0,4,3,0,4,80
