,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,67,5,1,4,5,1,5,3,8,4
car,6,65,0,4,2,1,1,0,3,7
bird,7,1,54,15,10,5,5,1,1,1
cat,5,2,6,57,8,14,6,2,0,3
deer,4,0,8,13,48,2,6,7,1,1
dog,0,0,9,27,6,29,8,6,0,1
frog,0,1,4,3,4,6,92,1,1,0
horse,3,1,4,5,12,8,2,64,1,2
ship,16,3,0,6,2,1,1,0,71,6
truck,8,14,0,2,1,1,3,4,4,72
