,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,76,3,2,2,1,3,0,0,8,8
car,3,66,1,1,0,1,0,1,3,13
bird,13,3,41,9,16,9,5,2,1,1
cat,5,2,8,44,10,16,3,9,2,4
deer,7,0,9,9,50,1,1,11,1,1
dog,4,0,6,14,6,40,2,12,0,2
frog,2,1,10,7,5,4,82,0,0,1
horse,3,0,3,6,6,5,1,75,1,2
ship,16,8,0,3,0,0,3,1,67,8
truck,5,9,0,4,0,1,1,1,6,82
