,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,59,3,2,3,2,1,3,2,19,9
car,4,61,2,1,1,0,0,1,5,14
bird,10,0,45,7,8,12,8,6,2,2
cat,2,1,11,42,8,18,6,5,4,6
deer,5,4,11,3,40,7,6,10,2,2
dog,3,0,8,13,5,44,4,7,2,0
frog,1,0,5,8,2,7,85,1,1,2
horse,1,0,2,5,6,8,0,76,2,2
ship,8,3,1,1,0,0,0,0,87,6
truck,2,13,1,1,0,0,2,1,7,82
