,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,71,3,5,4,4,1,2,0,8,5
car,2,70,1,1,1,2,1,0,1,10
bird,11,2,37,15,11,9,10,4,1,0
cat,2,1,2,57,5,21,5,2,1,7
deer,4,1,5,7,55,6,6,5,0,1
dog,0,0,1,21,3,51,3,7,0,0
frog,0,1,4,8,3,4,91,0,0,1
horse,4,0,0,7,8,10,2,69,1,1
ship,13,7,0,5,0,1,0,0,73,7
truck,2,6,0,7,1,0,1,1,5,86
