,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,65,2,8,2,2,1,5,1,14,3
car,4,67,0,1,0,0,0,1,3,13
bird,6,2,69,2,7,7,6,0,1,0
cat,4,2,15,39,10,16,11,5,0,1
deer,8,0,10,3,50,7,4,6,0,2
dog,0,1,8,17,3,45,4,7,0,1
frog,0,0,6,10,6,2,86,1,1,0
horse,1,0,5,6,7,7,4,70,1,1
ship,14,3,1,0,0,1,2,0,82,3
truck,1,10,6,1,2,2,1,2,7,77
