,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,58,0,1,7,7,1,4,2,18,5
car,2,62,0,2,2,2,0,1,3,15
bird,6,1,52,7,11,8,7,3,4,1
cat,4,3,9,37,8,22,10,8,0,2
deer,1,0,15,11,44,1,5,10,1,2
dog,0,0,10,17,4,37,3,14,0,1
frog,0,0,4,3,5,6,89,3,0,2
horse,0,1,2,4,4,4,1,82,1,3
ship,13,6,0,1,1,1,1,0,78,5
truck,2,13,0,4,0,4,2,4,8,72
