,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,69,3,2,2,6,2,2,0,12,5
car,3,70,1,1,0,1,2,0,4,7
bird,9,4,56,4,9,11,4,1,2,0
cat,2,3,11,23,9,34,12,6,1,2
deer,4,0,18,3,43,6,5,9,1,1
dog,0,0,10,12,6,46,1,10,0,1
frog,2,2,18,7,7,4,70,1,0,1
horse,4,2,1,0,9,16,0,68,1,1
ship,21,4,3,1,0,2,1,0,68,6
truck,8,16,2,2,0,2,1,1,5,72
