,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,71,1,4,5,1,0,5,2,11,3
car,3,63,1,0,1,1,2,2,6,10
bird,9,0,57,6,15,3,6,2,2,0
cat,6,1,6,53,13,6,9,3,4,2
deer,6,0,9,3,60,3,3,4,1,1
dog,0,0,10,31,5,26,3,9,0,2
frog,1,0,8,6,8,3,83,1,0,2
horse,3,1,6,4,19,1,2,62,2,2
ship,13,6,0,3,1,0,2,0,78,3
truck,4,9,3,2,0,1,2,2,4,82
