,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,63,5,2,0,5,2,3,0,15,8
car,0,65,1,0,0,1,0,2,3,17
bird,8,2,41,13,9,6,13,0,5,3
cat,6,1,6,41,7,23,12,0,3,4
deer,7,0,5,9,50,4,5,8,1,1
dog,2,1,8,17,5,44,3,6,0,0
frog,1,0,2,8,6,2,90,1,0,2
horse,4,1,5,6,5,7,2,72,0,0
ship,11,6,4,1,0,3,0,0,73,8
truck,3,11,1,1,0,0,2,2,5,84
