,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,69,2,2,0,5,2,1,2,16,4
car,3,70,0,1,1,0,1,2,4,7
bird,4,4,53,5,14,9,2,4,3,2
cat,5,2,6,37,16,17,7,8,2,3
deer,5,0,14,2,52,1,2,12,2,0
dog,0,1,8,12,9,45,1,8,1,1
frog,1,2,9,2,8,3,85,1,0,1
horse,2,1,1,3,9,6,3,75,0,2
ship,16,2,0,4,1,1,1,1,75,5
truck,3,13,1,1,0,1,2,1,9,78
