,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,60,2,4,0,3,3,1,0,20,10
car,6,63,1,2,0,0,0,0,6,11
bird,11,2,44,9,9,12,6,3,3,1
cat,6,4,7,36,8,21,12,2,1,6
deer,6,0,14,0,47,3,10,7,2,1
dog,0,1,12,17,5,40,3,7,1,0
frog,1,1,10,3,10,2,82,2,0,1
horse,4,2,3,5,11,5,3,63,3,3
ship,10,0,1,1,0,1,1,0,88,4
truck,5,10,0,3,0,0,1,3,12,75
