,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,63,2,8,3,1,1,4,1,13,7
car,2,67,1,1,1,1,0,0,4,12
bird,12,3,44,10,11,6,5,5,3,1
cat,8,2,9,49,4,10,12,4,0,5
deer,5,1,18,13,33,4,7,6,2,1
dog,0,1,9,27,6,30,1,6,1,5
frog,2,5,14,17,7,4,61,1,1,0
horse,1,1,6,14,6,8,1,56,2,7
ship,20,11,1,1,2,2,1,0,64,4
truck,7,25,0,3,1,1,2,3,11,56
