,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,64,4,4,4,4,1,1,0,16,5
car,2,74,0,2,0,0,0,1,3,7
bird,9,2,43,9,16,7,7,2,3,2
cat,3,3,6,52,2,15,9,5,3,5
deer,6,0,4,13,55,2,4,5,1,0
dog,0,0,4,24,5,38,2,9,1,3
frog,1,0,2,9,6,5,87,1,0,1
horse,2,0,2,13,10,5,1,63,3,3
ship,9,4,1,1,1,0,1,0,86,3
truck,3,15,1,3,0,0,1,1,6,79
