,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,65,6,0,4,2,2,3,1,14,6
car,5,70,1,1,1,0,3,0,3,5
bird,14,0,41,10,9,2,16,6,1,1
cat,5,1,5,46,5,14,17,6,1,3
deer,8,2,5,6,47,3,9,7,1,2
dog,1,0,7,25,7,29,7,7,0,3
frog,1,0,6,6,4,2,91,0,1,1
horse,1,1,2,6,5,1,3,81,1,1
ship,14,4,0,2,0,0,2,0,83,1
truck,8,11,1,3,0,1,2,1,7,75
