,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,63,5,4,1,2,1,0,4,19,4
car,3,73,0,1,0,0,0,1,2,9
bird,9,3,42,9,15,9,8,2,3,0
cat,5,1,3,51,9,16,3,7,4,4
deer,3,0,9,7,46,5,5,12,1,2
dog,2,0,4,23,6,37,1,13,0,0
frog,1,2,1,7,4,6,88,1,0,2
horse,2,3,1,9,7,3,1,73,1,2
ship,9,10,0,2,1,3,1,1,75,4
truck,5,8,1,3,1,1,1,3,4,82
