,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,45,5,9,9,1,2,4,1,21,6
car,2,64,3,1,0,2,0,0,8,9
bird,5,1,50,10,9,6,8,5,4,2
cat,4,1,6,53,7,10,8,7,4,3
deer,6,1,8,18,36,2,5,11,1,2
dog,1,1,12,31,5,23,5,6,2,0
frog,2,0,8,11,8,3,76,2,0,2
horse,0,2,4,14,7,8,1,61,0,5
ship,8,6,4,5,1,3,1,0,78,0
truck,2,22,3,4,0,1,1,2,16,58
