,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,58,3,10,7,3,0,1,1,13,7
car,2,71,1,2,2,1,2,1,1,6
bird,4,0,50,12,16,6,6,3,3,0
cat,4,3,7,53,13,10,6,4,1,2
deer,3,0,11,6,46,4,4,12,1,3
dog,0,1,5,27,5,31,2,14,0,1
frog,0,0,4,18,9,1,74,2,0,4
horse,2,0,2,4,7,6,2,74,1,4
ship,15,5,4,2,0,0,2,0,71,7
truck,2,9,4,1,2,1,0,2,4,84
