,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,44,3,8,4,1,3,3,2,26,9
car,2,65,4,0,0,1,2,1,5,9
bird,6,2,38,8,19,12,5,4,5,1
cat,4,4,5,46,10,16,12,4,1,1
deer,5,0,6,8,44,8,2,12,4,1
dog,1,0,4,28,5,36,2,10,0,0
frog,0,1,2,8,7,5,85,1,3,0
horse,1,1,3,7,6,8,0,70,1,5
ship,6,3,0,2,2,0,1,1,82,9
truck,3,7,0,2,0,4,3,2,7,81
