,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,61,5,6,2,3,3,6,0,9,8
car,3,70,2,2,1,2,0,0,0,9
bird,5,0,54,13,10,14,1,0,3,0
cat,4,4,8,53,7,14,6,3,0,4
deer,7,1,4,19,46,4,3,4,1,1
dog,0,1,4,26,3,42,4,5,0,1
frog,1,0,6,13,3,2,85,1,0,1
horse,2,1,4,6,8,10,2,68,0,1
ship,20,7,2,5,0,0,0,1,66,5
truck,1,10,1,7,0,1,3,1,2,83
