,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,51,3,14,6,4,2,0,5,9,9
car,2,60,0,3,1,0,2,1,2,18
bird,3,1,55,3,9,10,15,3,0,1
cat,3,3,9,26,10,26,15,5,1,5
deer,3,1,14,4,42,7,4,11,2,2
dog,0,0,6,13,3,54,2,8,0,0
frog,0,0,10,3,3,5,87,2,1,1
horse,0,0,4,5,7,12,1,72,0,1
ship,17,9,0,0,0,2,1,0,69,8
truck,1,12,0,6,0,0,4,4,7,75
