,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,77,1,2,1,2,3,3,3,9,2
car,4,75,1,2,1,0,1,0,2,3
bird,9,2,49,9,8,7,7,8,1,0
cat,3,2,2,64,5,11,9,6,1,0
deer,5,1,5,14,45,3,11,4,1,1
dog,1,1,3,37,2,30,4,8,0,0
frog,1,1,2,12,7,4,83,1,0,1
horse,4,0,2,15,1,4,2,73,0,1
ship,19,5,2,6,0,1,2,0,70,1
truck,7,23,2,4,0,0,1,3,5,64
