,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
plane,67,1,7,5,3,1,3,2,11,3
car,7,69,0,1,0,0,1,1,7,3
bird,7,0,44,13,13,3,14,4,2,0
cat,2,1,5,48,12,8,17,7,2,1
deer,6,0,14,7,43,6,5,7,2,0
dog,1,0,5,24,5,40,2,8,0,1
frog,0,0,3,7,3,3,95,1,0,0
horse,3,0,1,5,6,7,1,73,3,3
ship,12,6,1,3,0,0,0,0,81,3
truck,8,17,1,2,0,1,3,4,7,66
